iid,id,gender,idg,condtn,wave,round,pid,piid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,from,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,undergra,mn_sat,tuition
274,2,1,4,2,11,21,4,255,0,0.28,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,2,4,6,4,6,4,4,3,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,5,256,0,0.66,0,24,4,15,25,20,20,10,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,4,8,8,5,9,5,6,7,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,6,257,0,0.46,0,24,2,22,14,30,10,14,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,6,8,8,8,8,8,7,6,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,7,279,0,0.1,0,25,6,7,35,20,20,5,13,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,7,6,5,6,7,6,8,6,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,8,259,0,0.19,0,25,2,15,18,19,19,17,12,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,8,7,8,5,6,5,5,2,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,9,260,0,0.52,0,27,4,19,20,19,14,13,15,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,3,7,8,6,10,2,4,4,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,10,261,0,0.39,0,26,4,15,20,20,20,15,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,3,0,6,5,4,5,6,5,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,11,262,0,0.09,0,29,2,10,40,20,20,0,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,4,6,7,6,2,5,5,7,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,12,263,1,0.72,0,26,1,20,20,20,10,20,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,7,8,9,9,8,9,7,6,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,13,264,1,0.14,0,26,2,15,15,25,20,5,20,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,6,7,8,8,9,8,6,6,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,14,265,0,0.52,0,32,2,15,5,45,10,15,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,4,3,2,0,4,2,2,4,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,15,266,0,0.03,0,28,2,25,20,20,25,0,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,8,9,8,8,7,9,8,8,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,16,267,0,0.1,0,26,4,20,30,10,15,10,15,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,3,2,3,2,4,2,4,5,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,17,268,1,-0.22,1,24,3,30,20,20,10,15,5,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,8,9,9,8,10,9,9,8,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,18,269,1,0.53,0,24,2,20,10,30,15,15,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,8,9,8,7,6,7,8,7,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,19,270,0,0.13,0,23,4,16,16,19,17,14,18,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,4,6,7,4,5,4,5,4,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,20,271,0,0.29,0,23,2,10,15,40,15,10,10,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,0,6,0,4,6,5,7,6,4,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
274,2,1,4,2,11,21,21,272,0,0.6,0,25,2,25,20,25,25,5,0,24,3,3,3,3,Mexico,7023,3,4,2,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,30,10,20,20,10,10,10,10,25,25,25,5,7,7,10,9,9,1,8,7,8,7,8,7,8,7,0,8,1,3,UC Berkeley,"1,309.00","15,162.00"
517,9,0,17,2,21,22,1,531,0,0.05,0,25,4,15,30,20,20,10,5,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,3,7,8,6,5,4,4,4,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,2,532,0,0,0,26,4,25,20,20,20,5,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,8,7,5,6,3,8,3,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,3,533,0,0.3,0,26,2,25,25,25,13,12,0,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,4,534,0,-0.01,0,24,6,30,30,30,5,2,3,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,3,4,5,6,5,4,4,4,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,5,535,0,0.18,0,23,2,23,14,19,16,10,18,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,2,4,8,6,8,5,5,3,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,6,536,0,0.32,0,29,2,30,20,20,20,10,0,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,7,279,0,0.56,0,22,4,20,5,25,25,5,20,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,4,6,5,4,3,4,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,8,538,0,0.27,0,32,2,50,0,10,30,0,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,1,6,7,7,7,8,5,6,6,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,9,539,0,0.35,0,22,2,30,10,20,15,15,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,10,540,0,0.13,0,24,2,20,15,20,20,15,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,4,3,6,5,4,6,9,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,11,541,0,-0.32,0,23,4,40,30,0,20,0,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,4,9,8,6,7,2,5,7,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,12,542,0,0.27,0,23,4,25,15,20,20,10,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,13,543,0,-0.48,0,24,4,20,16,16,17,16,15,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,4,3,2,1,6,4,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,14,544,0,-0.27,0,23,4,15,25,20,10,10,20,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,15,545,0,-0.13,0,24,2,20,20,20,20,10,10,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,5,5,4,3,3,4,6,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,16,546,0,0.05,0,30,2,35,10,20,25,5,5,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,5,5,7,7,5,4,6,8,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,17,547,0,0.49,0,30,2,25,20,20,20,0,15,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,5,8,5,5,7,5,7,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,18,548,0,-0.01,0,30,2,40,10,20,10,0,20,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,1,7,4,6,5,6,3,4,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,19,549,0,0.05,0,28,2,20,20,20,20,0,20,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,7,7,6,7,5,6,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,20,550,0,0.64,0,30,2,30,3,30,30,3,4,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,4,5,4,5,3,4,5,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,21,551,0,0.43,0,27,1,40,20,20,20,0,0,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,3,4,4,2,5,1,2,4,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
517,9,0,17,2,21,22,22,552,0,0.43,0,25,2,70,0,15,15,0,0,30,15,3,1,1,Mexico,7023,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0,6,5,4,3,6,5,3,6,0,2,1,3,Southwestern University,"1,227.00","16,650.00"
110,17,1,34,2,4,18,1,76,1,0.53,1,34,2,10,10,30,20,10,20,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,6,6,8,8,7,3,7,6,0,6,1,3,,,
110,17,1,34,2,4,18,2,77,0,0.76,1,22,2,15,20,20,20,15,10,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,7,8,6,9,8,5,3,0,6,1,3,,,
110,17,1,34,2,4,18,3,78,0,0.79,0,23,3,10,25,20,10,20,15,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,5,7,4,6,5,4,2,0,6,1,3,,,
110,17,1,34,2,4,18,4,79,0,0.54,0,26,4,10,20,15,20,20,15,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,8,9,8,6,5,5,2,0,6,1,3,,,
110,17,1,34,2,4,18,5,80,0,0.17,0,27,4,10,20,20,10,20,20,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,8,8,6,9,5,5,2,0,6,1,3,,,
110,17,1,34,2,4,18,6,81,0,0.67,1,28,2,10,10,20,20,20,20,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,5,8,5,10,5,4,2,0,6,1,3,,,
110,17,1,34,2,4,18,7,279,0,0.76,0,25,6,20,20,20,20,10,10,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,8,9,8,6,7,5,5,0,6,1,3,,,
110,17,1,34,2,4,18,8,83,0,0.62,0,35,3,10,32,20,12,11,15,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,7,8,9,8,8,5,5,3,0,6,1,3,,,
110,17,1,34,2,4,18,9,84,0,0.61,0,32,3,30,30,30,5,0,5,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,8,6,7,6,8,5,5,2,0,6,1,3,,,
110,17,1,34,2,4,18,10,85,0,0.54,1,30,2,20,25,15,15,15,10,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,6,8,8,8,8,5,6,4,0,6,1,3,,,
110,17,1,34,2,4,18,11,86,1,0.5,1,22,2,15,20,20,20,5,20,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,7,8,9,8,7,8,8,6,0,6,1,3,,,
110,17,1,34,2,4,18,12,87,0,0.52,1,23,2,15,15,20,15,15,20,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,7,8,8,7,9,5,7,4,0,6,1,3,,,
110,17,1,34,2,4,18,13,88,0,0.52,1,23,2,15,15,20,15,20,15,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,8,8,7,6,6,6,5,0,6,1,3,,,
110,17,1,34,2,4,18,14,89,0,0.36,1,27,2,25,15,20,20,20,0,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,7,8,5,9,6,6,6,0,6,1,3,,,
110,17,1,34,2,4,18,15,90,0,0.5,0,23,4,15,21,18,18,10,18,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,6,8,4,7,5,5,6,0,6,1,3,,,
110,17,1,34,2,4,18,16,91,1,0.61,0,25,6,15,3,50,20,2,10,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,8,8,8,7,8,5,6,4,0,6,1,3,,,
110,17,1,34,2,4,18,17,92,1,0.75,1,29,2,10,20,20,20,20,10,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,9,7,8,8,7,5,7,6,0,6,1,3,,,
110,17,1,34,2,4,18,18,93,0,0.31,1,29,2,14,20,18,24,18,6,28,14,2,4,6,MI,52804,2,6,1,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,7,8,7,8,8,5,6,0,6,1,3,,,
22,2,0,3,2,2,16,1,40,0,0.29,0,25,4,25,20,25,20,10,0,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,6,7,5,6,4,0,6,2,2,,,
22,2,0,3,2,2,16,2,41,0,-0.23,0,30,4,30,20,10,30,0,10,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,4,7,6,6,7,2,3,3,0,6,2,2,,,
22,2,0,3,2,2,16,3,42,0,0.44,0,23,4,20,25,20,15,10,10,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,6,6,5,6,3,3,2,0,6,2,2,,,
22,2,0,3,2,2,16,4,43,0,-0.04,0,24,2,25,35,30,10,0,0,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,5,7,3,4,3,0,6,2,2,,,
22,2,0,3,2,2,16,5,44,1,-0.21,0,24,2,25,15,25,25,15,15,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,8,8,7,7,6,6,6,0,6,2,2,,,
22,2,0,3,2,2,16,6,45,1,-0.02,0,28,2,25,15,25,15,0,20,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,4,6,6,6,6,0,6,2,2,,,
22,2,0,3,2,2,16,7,279,0,-0.33,0,26,2,20,35,20,10,10,5,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,8,7,7,7,6,7,7,4,0,6,2,2,,,
22,2,0,3,2,2,16,8,47,0,0.27,0,30,2,20,20,25,25,5,5,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,6,6,5,5,4,0,6,2,2,,,
22,2,0,3,2,2,16,9,48,0,0.73,0,22,2,30,15,25,25,5,0,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,7,7,7,7,7,6,7,4,0,6,2,2,,,
22,2,0,3,2,2,16,10,49,0,-0.08,0,25,4,20,20,20,20,5,15,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,6,7,7,5,7,4,5,3,0,6,2,2,,,
22,2,0,3,2,2,16,11,50,0,0.12,1,27,1,35,10,20,15,10,10,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,5,6,7,7,7,7,6,6,0,6,2,2,,,
22,2,0,3,2,2,16,12,51,0,-0.52,0,23,2,25,10,35,15,0,15,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,4,5,4,4,2,2,1,0,6,2,2,,,
22,2,0,3,2,2,16,13,52,0,0.03,0,21,2,15,20,15,30,5,15,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,6,7,5,5,4,2,2,0,6,2,2,,,
22,2,0,3,2,2,16,14,53,0,0.5,0,28,2,40,15,20,10,5,10,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,7,7,8,6,7,8,8,5,0,6,2,2,,,
22,2,0,3,2,2,16,15,54,0,0.33,0,28,2,40,20,20,20,0,0,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,4,5,5,4,5,4,4,2,0,6,2,2,,,
22,2,0,3,2,2,16,16,55,0,0.16,1,23,1,20,25,25,10,10,10,27,9,1,1,2,MI,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,7,7,7,7,6,0,6,2,2,,,
107,14,1,28,2,4,18,1,76,1,0.36,1,34,2,10,10,30,20,10,20,21,7,2,1,1,MI,74893,1,4,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,9,9,9,9,9,9,9,9,0,8,1,2,,,
107,14,1,28,2,4,18,2,77,1,0.63,1,22,2,15,20,20,20,15,10,21,7,2,1,1,MI,74893,1,4,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,6,8,8,8,9,7,7,7,0,8,1,2,,,
107,14,1,28,2,4,18,3,78,1,0.65,0,23,3,10,25,20,10,20,15,21,7,2,1,1,MI,74893,1,4,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,6.5,7,6.5,5,5,5,6,5,0,8,1,2,,,
